Client ID,Occupation,Marital Status,Education Level,Credit Default,Housing Loan,Personal Loan,Contact Method,Campaign Calls,Subscription Status,WasContactedBefore,PreviouslyContacted,Age Group
30399,blue-collar,married,professional.course,unknown,unknown,no,cellular,2,no,0,0,26–35
38597,retired,married,basic.4y,no,yes,yes,cellular,3,yes,0,0,66+
8946,management,divorced,university.degree,no,unknown,no,telephone,1,no,0,0,46–55
30405,admin.,single,university.degree,no,unknown,no,cellular,3,yes,0,0,26–35
15646,blue-collar,married,basic.9y,no,yes,no,cellular,1,no,0,0,26–35
17614,housemaid,married,basic.4y,no,unknown,no,cellular,4,no,0,0,36–45
33539,student,single,university.degree,unknown,unknown,no,cellular,2,no,0,0,26–35
36499,technician,single,university.degree,no,yes,no,cellular,1,no,0,0,26–35
28578,housemaid,married,basic.4y,no,unknown,no,cellular,7,no,0,0,36–45
578,services,married,high.school,unknown,unknown,yes,telephone,2,no,0,0,26–35
34562,management,married,university.degree,no,no,no,cellular,2,no,0,0,36–45
36435,housemaid,unknown,university.degree,no,unknown,no,cellular,3,no,0,0,26–35
4915,self-employed,married,high.school,no,unknown,yes,telephone,2,no,0,0,36–45
13373,blue-collar,married,basic.4y,no,unknown,unknown,cellular,1,no,0,0,26–35
23628,admin.,married,high.school,unknown,unknown,no,cellular,8,no,0,0,46–55
3948,admin.,married,high.school,no,unknown,no,telephone,1,no,0,0,46–55
32810,admin.,single,university.degree,no,unknown,no,cellular,1,no,0,0,36–45
38340,self-employed,single,professional.course,no,yes,yes,telephone,1,no,0,0,26–35
20654,services,married,basic.4y,no,unknown,yes,cellular,1,no,0,0,46–55
7530,self-employed,single,basic.9y,no,unknown,yes,telephone,5,no,0,0,46–55
32570,services,divorced,high.school,unknown,yes,no,cellular,2,no,0,0,56–65
18959,technician,married,university.degree,no,unknown,no,cellular,1,no,0,0,26–35
7662,services,divorced,high.school,no,unknown,no,telephone,8,no,0,0,46–55
1625,management,married,university.degree,no,unknown,no,telephone,2,no,0,0,56–65
32445,admin.,married,high.school,no,no,no,cellular,2,no,0,0,36–45
21442,technician,married,professional.course,no,no,unknown,cellular,1,no,0,0,26–35
29207,services,single,high.school,unknown,unknown,no,telephone,1,no,0,0,26–35
10541,blue-collar,married,basic.9y,no,unknown,yes,telephone,2,no,0,0,46–55
39848,retired,divorced,basic.4y,no,unknown,no,cellular,1,yes,0,0,66+
3541,services,married,high.school,no,yes,no,telephone,1,no,0,0,36–45
9757,services,married,basic.4y,no,unknown,yes,telephone,6,no,0,0,26–35
8692,blue-collar,single,university.degree,no,unknown,no,telephone,2,no,0,0,26–35
17961,admin.,single,high.school,no,no,yes,cellular,6,no,0,0,26–35
36265,retired,married,professional.course,no,unknown,yes,cellular,1,yes,0,0,56–65
8528,admin.,divorced,university.degree,no,no,no,telephone,4,no,0,0,46–55
238,admin.,married,high.school,no,unknown,unknown,telephone,2,no,0,0,46–55
26926,technician,married,university.degree,no,no,no,telephone,2,no,0,0,36–45
16594,admin.,married,basic.6y,unknown,unknown,no,cellular,2,no,0,0,36–45
39055,management,married,basic.9y,no,unknown,unknown,cellular,1,no,0,0,66+
30640,management,single,university.degree,no,unknown,no,cellular,5,no,0,0,26–35
34972,entrepreneur,married,high.school,no,unknown,no,cellular,5,no,0,0,36–45
32205,blue-collar,married,basic.4y,no,yes,no,cellular,1,no,0,0,46–55
27871,admin.,married,high.school,no,unknown,no,cellular,3,yes,0,0,36–45
2113,technician,married,basic.9y,no,unknown,no,telephone,1,no,0,0,26–35
32212,blue-collar,married,basic.4y,unknown,unknown,no,cellular,1,no,0,0,36–45
20036,technician,married,high.school,no,unknown,no,cellular,3,no,0,0,36–45
4391,retired,married,high.school,unknown,no,no,telephone,2,no,0,0,56–65
35481,admin.,divorced,high.school,no,unknown,no,cellular,4,no,0,0,26–35
30453,admin.,married,university.degree,no,unknown,no,cellular,2,yes,0,0,56–65
32055,blue-collar,single,high.school,unknown,unknown,no,cellular,1,no,0,0,26–35
3480,blue-collar,married,basic.6y,unknown,unknown,no,telephone,9,no,0,0,46–55
18540,retired,married,basic.6y,unknown,unknown,no,cellular,1,no,0,0,56–65
7459,blue-collar,married,basic.4y,unknown,unknown,no,telephone,4,no,0,0,26–35
21865,technician,single,high.school,unknown,yes,no,cellular,2,no,0,0,26–35
24106,housemaid,married,university.degree,no,unknown,no,telephone,1,no,0,0,36–45
10439,technician,married,professional.course,unknown,unknown,no,telephone,1,no,0,0,46–55
34693,admin.,married,university.degree,unknown,no,yes,cellular,3,no,0,0,46–55
20000,self-employed,married,university.degree,no,unknown,no,cellular,4,yes,0,0,36–45
2004,unemployed,married,professional.course,unknown,unknown,no,telephone,2,no,0,0,26–35
27368,admin.,married,basic.6y,no,unknown,no,cellular,1,no,0,0,36–45
39220,blue-collar,single,professional.course,no,unknown,yes,cellular,1,yes,0,0,26–35
10243,services,married,high.school,unknown,unknown,no,telephone,21,no,0,0,36–45
22684,services,married,unknown,no,unknown,no,cellular,3,no,0,0,46–55
13214,blue-collar,married,high.school,unknown,yes,no,cellular,1,no,0,0,26–35
9137,blue-collar,married,basic.9y,unknown,unknown,no,telephone,3,no,0,0,36–45
36426,admin.,single,university.degree,no,unknown,unknown,cellular,1,no,0,0,26–35
39619,technician,married,university.degree,no,unknown,yes,telephone,2,no,0,0,36–45
12265,admin.,divorced,university.degree,no,unknown,no,telephone,1,yes,0,0,26–35
33170,services,married,basic.6y,no,unknown,unknown,cellular,2,no,0,0,36–45
38672,admin.,divorced,university.degree,no,unknown,no,cellular,1,no,0,0,56–65
32590,admin.,single,high.school,no,yes,no,telephone,1,no,0,0,26–35
28814,services,single,high.school,no,no,no,cellular,2,no,0,0,26–35
30764,blue-collar,married,basic.6y,no,unknown,unknown,cellular,1,no,0,0,36–45
2249,blue-collar,married,basic.9y,no,unknown,no,telephone,2,no,0,0,26–35
8741,services,married,high.school,no,no,yes,telephone,11,no,0,0,26–35
5563,blue-collar,married,basic.9y,unknown,unknown,no,telephone,1,no,0,0,36–45
34842,services,single,high.school,no,unknown,no,cellular,6,no,0,0,16–25
15853,technician,married,unknown,no,no,no,cellular,1,no,0,0,36–45
38861,services,married,basic.9y,no,yes,unknown,cellular,3,no,0,0,46–55
11877,admin.,single,university.degree,no,unknown,no,telephone,11,no,0,0,36–45
38744,management,married,university.degree,no,unknown,no,cellular,3,yes,0,0,26–35
23258,admin.,married,university.degree,no,unknown,unknown,cellular,4,yes,0,0,36–45
8288,entrepreneur,married,unknown,no,unknown,unknown,telephone,2,no,0,0,56–65
17342,admin.,divorced,high.school,no,unknown,yes,cellular,10,no,0,0,36–45
21152,admin.,married,university.degree,no,unknown,no,cellular,3,no,0,0,26–35
30059,admin.,married,university.degree,no,no,no,cellular,1,yes,0,0,36–45
25165,entrepreneur,divorced,university.degree,no,unknown,no,cellular,2,no,0,0,46–55
995,services,married,basic.9y,no,no,no,telephone,1,no,0,0,36–45
28705,admin.,single,high.school,no,unknown,no,cellular,1,no,0,0,36–45
4601,blue-collar,married,basic.4y,unknown,unknown,no,telephone,7,no,0,0,36–45
17455,admin.,married,high.school,no,unknown,yes,cellular,1,no,0,0,46–55
3818,admin.,single,high.school,unknown,yes,no,telephone,16,no,0,0,36–45
29129,blue-collar,divorced,basic.9y,no,unknown,no,cellular,3,no,0,0,46–55
30319,technician,single,professional.course,no,no,no,cellular,2,no,1,2,26–35
7659,admin.,single,high.school,no,yes,no,telephone,3,no,0,0,26–35
35176,blue-collar,married,basic.9y,no,unknown,no,cellular,2,no,0,0,56–65
11093,technician,single,high.school,unknown,no,unknown,telephone,5,no,0,0,36–45
34527,management,single,university.degree,no,unknown,no,telephone,2,no,0,0,26–35
33543,self-employed,married,professional.course,no,yes,unknown,cellular,5,no,0,0,26–35
36755,admin.,single,high.school,no,unknown,yes,cellular,2,no,0,0,26–35
14992,admin.,single,university.degree,no,unknown,no,cellular,2,no,0,0,26–35
19773,housemaid,married,basic.9y,no,yes,unknown,cellular,1,no,0,0,26–35
3311,housemaid,divorced,university.degree,no,yes,no,telephone,1,no,0,0,46–55
39037,student,single,basic.9y,no,yes,no,cellular,1,no,0,0,16–25
35538,technician,single,university.degree,no,unknown,no,cellular,1,no,0,0,26–35
25423,management,divorced,university.degree,no,no,no,cellular,2,no,0,0,56–65
12376,technician,married,high.school,unknown,yes,no,cellular,1,no,0,0,26–35
8161,management,married,unknown,unknown,no,no,telephone,4,no,0,0,36–45
24986,entrepreneur,married,professional.course,no,no,no,cellular,1,yes,0,0,46–55
20475,management,married,university.degree,no,unknown,no,cellular,2,no,0,0,36–45
11831,services,divorced,unknown,unknown,unknown,no,telephone,3,no,0,0,46–55
14740,blue-collar,married,basic.4y,unknown,unknown,no,telephone,6,no,0,0,36–45
5710,admin.,married,university.degree,no,unknown,no,telephone,2,no,0,0,36–45
39451,admin.,married,university.degree,no,yes,unknown,cellular,2,no,0,0,46–55
1242,technician,married,basic.9y,no,no,no,telephone,1,no,0,0,46–55
27597,technician,married,professional.course,no,unknown,unknown,cellular,2,no,0,0,26–35
29130,unemployed,single,basic.9y,no,unknown,unknown,cellular,1,no,0,0,26–35
21571,admin.,single,university.degree,no,unknown,no,cellular,2,no,0,0,26–35
38451,student,single,unknown,no,unknown,no,cellular,1,yes,0,0,16–25
2566,housemaid,married,basic.4y,no,unknown,no,telephone,3,no,0,0,46–55
18883,technician,married,professional.course,no,unknown,no,cellular,3,no,0,0,36–45
12921,blue-collar,married,basic.9y,no,no,yes,cellular,2,no,0,0,26–35
5503,blue-collar,divorced,basic.4y,unknown,unknown,no,telephone,1,no,0,0,36–45
23501,technician,single,university.degree,no,no,no,cellular,3,no,0,0,26–35
5996,blue-collar,divorced,basic.9y,unknown,no,no,telephone,1,no,0,0,36–45
9183,services,divorced,high.school,no,yes,no,telephone,2,no,0,0,26–35
27411,services,single,high.school,no,unknown,no,cellular,6,no,0,0,56–65
40569,retired,divorced,professional.course,no,unknown,no,telephone,4,no,0,0,66+
1200,technician,divorced,unknown,no,unknown,no,telephone,1,no,0,0,36–45
12945,technician,divorced,professional.course,no,yes,no,cellular,4,no,0,0,46–55
39425,admin.,married,high.school,no,yes,no,cellular,2,yes,0,0,46–55
9438,admin.,married,unknown,unknown,no,no,telephone,16,no,0,0,46–55
38423,unemployed,married,basic.9y,no,unknown,no,cellular,1,yes,0,0,46–55
37675,technician,married,university.degree,no,yes,no,cellular,5,no,0,0,36–45
1693,blue-collar,divorced,basic.9y,no,unknown,no,telephone,3,no,0,0,36–45
28599,retired,divorced,university.degree,no,yes,no,cellular,1,yes,0,0,56–65
1710,blue-collar,single,basic.9y,no,no,no,telephone,2,no,0,0,26–35
14452,admin.,married,basic.9y,no,unknown,no,cellular,3,no,0,0,36–45
24789,management,married,university.degree,no,unknown,no,cellular,2,yes,0,0,36–45
23010,housemaid,married,basic.4y,no,unknown,unknown,cellular,14,no,0,0,36–45
20248,technician,married,university.degree,no,unknown,no,cellular,2,no,0,0,26–35
28606,admin.,single,university.degree,no,yes,yes,telephone,1,no,0,0,26–35
18266,self-employed,married,university.degree,no,unknown,no,telephone,3,no,0,0,36–45
35792,technician,single,professional.course,no,unknown,no,cellular,2,no,0,0,26–35
4436,admin.,married,university.degree,unknown,unknown,no,telephone,1,no,0,0,46–55
31062,blue-collar,married,basic.9y,no,unknown,no,cellular,1,no,0,0,46–55
14824,blue-collar,married,basic.4y,no,unknown,no,cellular,1,no,0,0,36–45
27687,technician,married,professional.course,no,yes,no,telephone,1,no,0,0,36–45
27608,admin.,single,university.degree,no,yes,no,cellular,2,no,0,0,26–35
17993,entrepreneur,married,basic.9y,no,unknown,unknown,cellular,7,no,0,0,46–55
38077,admin.,married,university.degree,no,yes,no,cellular,2,yes,1,6,26–35
35413,self-employed,married,professional.course,unknown,no,no,cellular,3,no,0,0,36–45
23319,admin.,married,basic.9y,no,no,yes,cellular,1,no,0,0,46–55
9014,blue-collar,married,basic.9y,no,unknown,unknown,telephone,29,no,0,0,26–35
19400,admin.,single,university.degree,unknown,yes,no,cellular,3,no,0,0,26–35
15659,blue-collar,married,basic.4y,unknown,unknown,yes,cellular,4,no,0,0,36–45
3152,blue-collar,single,basic.4y,no,unknown,no,telephone,1,no,0,0,36–45
2989,services,married,high.school,no,yes,yes,telephone,2,no,0,0,36–45
20975,blue-collar,married,basic.6y,unknown,unknown,no,cellular,3,no,0,0,46–55
2690,unemployed,married,university.degree,no,unknown,no,telephone,9,no,0,0,36–45
25562,technician,married,university.degree,no,no,unknown,cellular,1,no,0,0,26–35
35150,blue-collar,married,unknown,unknown,unknown,no,cellular,4,no,0,0,26–35
34668,technician,single,professional.course,no,no,no,cellular,2,yes,0,0,26–35
24933,admin.,divorced,university.degree,no,unknown,yes,cellular,1,no,0,0,26–35
115,management,married,university.degree,no,unknown,no,telephone,2,no,0,0,36–45
9530,self-employed,married,university.degree,no,no,yes,telephone,1,no,0,0,36–45
18865,technician,divorced,professional.course,no,unknown,no,cellular,1,no,0,0,36–45
13893,blue-collar,single,basic.4y,unknown,unknown,no,telephone,2,no,0,0,26–35
7024,admin.,married,basic.6y,no,unknown,no,telephone,1,no,0,0,46–55
40126,unemployed,single,university.degree,no,yes,no,cellular,1,yes,1,6,26–35
11607,entrepreneur,single,high.school,no,unknown,no,telephone,4,no,0,0,36–45
33695,technician,married,basic.9y,no,unknown,no,cellular,1,no,0,0,26–35
35493,blue-collar,single,high.school,unknown,yes,unknown,cellular,6,no,0,0,46–55
18019,admin.,married,high.school,no,yes,no,telephone,1,no,0,0,36–45
36454,admin.,married,university.degree,unknown,unknown,yes,cellular,1,no,1,3,36–45
37761,admin.,married,university.degree,no,unknown,yes,cellular,2,yes,1,14,36–45
31074,services,single,high.school,no,unknown,no,cellular,1,no,0,0,36–45
9357,admin.,single,basic.4y,unknown,unknown,unknown,telephone,2,no,0,0,36–45
22896,admin.,single,university.degree,no,unknown,no,cellular,3,no,0,0,26–35
15099,blue-collar,divorced,basic.4y,no,unknown,no,cellular,1,no,0,0,56–65
600,services,married,high.school,no,unknown,unknown,telephone,1,no,0,0,26–35
40106,retired,divorced,basic.4y,no,unknown,yes,cellular,1,yes,1,6,56–65
36855,admin.,married,university.degree,no,yes,no,cellular,1,no,0,0,56–65
20056,admin.,divorced,university.degree,no,yes,no,cellular,1,no,0,0,36–45
41004,management,married,university.degree,no,yes,no,cellular,3,yes,1,5,36–45
553,entrepreneur,married,basic.6y,no,unknown,no,telephone,2,no,0,0,36–45
36478,retired,married,professional.course,no,unknown,no,cellular,1,no,0,0,56–65
5235,admin.,married,professional.course,no,unknown,no,telephone,2,no,0,0,36–45
24228,self-employed,single,university.degree,no,unknown,yes,telephone,1,no,0,0,26–35
21670,unemployed,married,professional.course,no,no,no,telephone,12,no,0,0,36–45
13265,housemaid,married,basic.9y,no,unknown,no,cellular,1,no,0,0,26–35
30187,technician,married,basic.9y,no,yes,unknown,cellular,1,yes,0,0,36–45
11194,services,married,university.degree,no,unknown,no,telephone,1,no,0,0,26–35
15096,entrepreneur,single,university.degree,no,yes,no,cellular,12,no,0,0,26–35
27040,blue-collar,married,basic.9y,no,yes,no,cellular,2,no,0,0,26–35
37121,management,married,university.degree,no,yes,no,cellular,1,no,0,0,46–55
12532,admin.,married,university.degree,no,unknown,no,cellular,1,no,0,0,36–45
9889,blue-collar,married,basic.6y,unknown,unknown,no,telephone,1,no,0,0,46–55
6145,technician,single,university.degree,no,unknown,yes,telephone,1,no,0,0,36–45
839,technician,married,professional.course,no,unknown,no,telephone,4,no,0,0,36–45
16534,services,divorced,high.school,no,unknown,no,telephone,2,no,0,0,26–35
5244,blue-collar,single,unknown,no,unknown,no,telephone,5,no,0,0,36–45
13433,services,single,high.school,no,no,no,cellular,17,no,0,0,36–45
416,blue-collar,married,basic.4y,unknown,unknown,yes,telephone,2,no,0,0,46–55
34926,blue-collar,married,high.school,no,unknown,no,cellular,1,no,0,0,36–45
10419,blue-collar,single,high.school,no,yes,no,telephone,2,yes,0,0,26–35
37471,services,single,high.school,no,unknown,no,cellular,2,yes,0,0,26–35
6487,blue-collar,single,high.school,no,unknown,no,telephone,1,no,0,0,36–45
2163,blue-collar,single,basic.9y,unknown,unknown,no,telephone,3,no,0,0,36–45
8612,admin.,married,university.degree,no,yes,no,telephone,8,no,0,0,26–35
26557,admin.,married,high.school,no,unknown,no,cellular,3,no,0,0,36–45
24304,technician,married,professional.course,no,unknown,unknown,cellular,1,no,0,0,46–55
8432,blue-collar,married,basic.9y,no,unknown,yes,telephone,18,no,0,0,36–45
7656,housemaid,married,high.school,no,no,no,telephone,12,no,0,0,26–35
10616,blue-collar,married,basic.9y,no,unknown,no,telephone,1,no,0,0,36–45
22071,admin.,married,university.degree,no,unknown,no,cellular,3,no,0,0,46–55
29968,blue-collar,married,high.school,no,no,no,cellular,3,yes,0,0,36–45
39642,admin.,married,high.school,no,unknown,unknown,cellular,1,no,0,0,46–55
21899,management,married,university.degree,no,yes,no,cellular,1,no,0,0,36–45
20300,technician,married,high.school,no,unknown,unknown,telephone,5,no,0,0,26–35
