Client ID,Age,Occupation,Marital Status,Education Level,Credit Default,Housing Loan,Personal Loan,Contact Method,Campaign Calls,Previous Contact Days,Subscription Status 
1179,41,unemployed,married,basic.9y,unknown,unknown,no,telephone,1,999,no
39881,24,student,single,high.school,no,no,no,cellular,6,6,yes
30946,43,blue-collar,married,basic.4y,unknown,unknown,no,cellular,2,999,no
37392,25,admin.,single,high.school,no,yes,yes,cellular,1,999,no
10281,45,admin.,married,basic.9y,unknown,unknown,no,telephone,4,999,no
8480,42,blue-collar,married,basic.9y,no,unknown,no,telephone,3,999,no
25914,37,management,married,university.degree,no,no,no,cellular,1,999,no
38599,59,retired,divorced,basic.4y,no,unknown,no,telephone,4,999,no
36128,39,admin.,single,high.school,no,unknown,unknown,cellular,3,999,no
30854,44,entrepreneur,married,basic.4y,no,unknown,unknown,cellular,2,999,yes
5838,37,technician,married,professional.course,unknown,unknown,no,telephone,6,999,no
17830,57,retired,single,unknown,unknown,unknown,no,cellular,19,999,no
20849,34,technician,single,university.degree,no,yes,no,cellular,1,999,no
7109,59,entrepreneur,married,basic.9y,no,no,no,telephone,4,999,no
34187,34,management,single,university.degree,no,unknown,yes,cellular,5,999,no
34434,28,blue-collar,divorced,high.school,no,unknown,no,cellular,1,999,yes
286,44,blue-collar,divorced,basic.6y,no,unknown,unknown,telephone,2,999,no
31326,32,blue-collar,married,basic.9y,no,yes,yes,cellular,1,999,no
33047,33,blue-collar,married,basic.4y,no,no,no,cellular,2,999,yes
32871,36,blue-collar,married,basic.6y,no,no,unknown,cellular,1,999,no
35268,49,entrepreneur,divorced,basic.9y,no,yes,no,cellular,2,999,no
17853,40,entrepreneur,married,high.school,no,unknown,no,cellular,2,999,no
31612,43,blue-collar,married,basic.6y,no,yes,no,cellular,1,999,no
38536,40,management,married,university.degree,no,unknown,no,telephone,1,999,no
523,39,blue-collar,married,basic.6y,no,unknown,no,telephone,1,999,no
19837,32,admin.,married,university.degree,unknown,unknown,no,cellular,1,999,no
3049,51,blue-collar,married,basic.6y,unknown,unknown,no,telephone,2,999,no
37598,76,retired,married,professional.course,no,unknown,no,cellular,1,15,yes
34360,55,services,single,basic.9y,no,unknown,unknown,cellular,1,999,yes
4047,44,admin.,married,basic.4y,unknown,unknown,no,telephone,2,999,no
701,51,self-employed,married,basic.9y,no,unknown,no,telephone,2,999,no
33869,48,admin.,divorced,unknown,no,unknown,no,cellular,6,999,no
33803,30,technician,single,university.degree,no,unknown,no,telephone,3,999,no
1980,40,admin.,married,high.school,no,unknown,no,telephone,3,999,no
2068,47,technician,divorced,university.degree,no,unknown,no,telephone,3,999,no
31792,26,admin.,single,basic.9y,unknown,yes,no,cellular,1,999,yes
36629,38,technician,single,professional.course,no,no,no,cellular,1,999,no
16013,31,blue-collar,married,basic.6y,no,yes,no,cellular,3,999,no
38885,68,retired,married,high.school,no,unknown,unknown,cellular,2,999,yes
10077,28,management,single,university.degree,no,no,no,telephone,5,999,yes
17677,54,housemaid,married,basic.4y,unknown,unknown,no,cellular,2,999,no
36292,21,student,single,high.school,no,yes,no,cellular,2,999,yes
39297,66,retired,married,high.school,no,unknown,no,cellular,1,999,no
22278,49,blue-collar,married,basic.9y,unknown,unknown,no,cellular,1,999,no
5920,40,blue-collar,married,high.school,no,unknown,yes,telephone,2,999,no
23542,32,admin.,single,university.degree,no,unknown,no,cellular,15,999,no
3062,37,admin.,married,high.school,unknown,yes,unknown,telephone,3,999,no
17541,43,management,married,university.degree,unknown,no,no,cellular,2,999,no
7351,28,services,married,high.school,no,yes,no,telephone,4,999,no
31627,30,blue-collar,married,basic.9y,no,unknown,unknown,cellular,1,999,no
4692,37,services,single,high.school,no,unknown,no,telephone,1,999,no
29206,36,blue-collar,married,basic.6y,no,unknown,yes,cellular,1,999,no
21839,40,technician,single,professional.course,no,yes,no,cellular,1,999,no
40213,62,retired,married,high.school,no,unknown,no,cellular,2,999,yes
23551,46,housemaid,married,basic.4y,unknown,unknown,no,cellular,1,999,no
2920,33,entrepreneur,married,high.school,no,no,no,telephone,1,999,no
17069,35,admin.,single,university.degree,unknown,unknown,no,cellular,2,999,no
39515,46,admin.,married,high.school,no,yes,yes,cellular,2,6,no
31799,35,services,single,high.school,no,unknown,no,cellular,1,999,no
1694,49,blue-collar,married,basic.6y,unknown,yes,no,telephone,1,999,no
22736,33,management,married,university.degree,no,unknown,unknown,cellular,3,999,no
25173,49,blue-collar,married,basic.6y,unknown,no,unknown,cellular,2,999,no
32776,34,services,divorced,basic.9y,no,unknown,no,cellular,1,999,no
35634,28,blue-collar,married,high.school,no,unknown,yes,telephone,2,999,no
38230,77,retired,divorced,unknown,no,no,no,cellular,2,999,no
12649,35,blue-collar,single,unknown,no,unknown,no,cellular,11,999,no
21022,50,technician,single,university.degree,no,unknown,no,cellular,2,999,no
2965,52,admin.,single,basic.9y,no,unknown,no,telephone,2,999,no
2847,38,admin.,married,university.degree,no,unknown,no,telephone,4,999,no
3756,31,technician,married,university.degree,no,no,no,telephone,1,999,no
7058,47,blue-collar,married,basic.4y,unknown,unknown,no,telephone,1,999,no
17389,47,management,single,university.degree,unknown,yes,no,cellular,2,999,no
36142,24,admin.,single,university.degree,no,unknown,no,cellular,2,999,no
23140,47,self-employed,married,university.degree,no,yes,no,cellular,1,999,no
23685,60,admin.,married,basic.9y,no,unknown,no,cellular,1,999,no
30306,31,admin.,single,university.degree,no,yes,yes,cellular,1,999,no
22355,59,retired,married,basic.4y,unknown,yes,no,cellular,3,999,no
13646,31,self-employed,married,basic.9y,no,unknown,no,cellular,1,999,no
37634,41,admin.,single,high.school,no,unknown,no,cellular,1,6,yes
20406,35,services,married,high.school,no,yes,no,cellular,1,999,no
27402,33,technician,single,high.school,no,unknown,no,cellular,2,999,no
35986,34,technician,single,professional.course,no,unknown,no,cellular,2,999,yes
22864,33,self-employed,married,university.degree,no,yes,no,cellular,3,999,no
32297,37,blue-collar,married,basic.4y,no,no,yes,cellular,1,999,no
25543,50,blue-collar,married,basic.4y,no,unknown,no,cellular,1,999,no
39366,58,services,married,high.school,no,unknown,no,cellular,2,999,no
28864,45,blue-collar,married,unknown,no,yes,no,cellular,1,999,no
27693,26,student,single,basic.9y,no,unknown,no,cellular,4,999,no
26795,42,entrepreneur,single,basic.4y,no,unknown,no,cellular,3,999,no
38256,71,retired,single,university.degree,no,no,no,telephone,1,999,no
24272,37,entrepreneur,married,university.degree,no,unknown,unknown,cellular,1,999,no
16755,29,blue-collar,single,basic.6y,no,unknown,no,cellular,1,999,no
9496,51,services,married,high.school,unknown,unknown,no,telephone,1,999,no
7594,31,admin.,married,basic.9y,no,unknown,no,telephone,3,999,no
18867,46,technician,married,university.degree,unknown,unknown,no,cellular,1,999,no
9894,32,admin.,single,high.school,no,yes,no,telephone,1,999,yes
7083,52,services,married,basic.9y,unknown,unknown,no,telephone,3,999,no
1374,29,services,single,basic.9y,no,unknown,no,telephone,2,999,no
28952,35,admin.,married,university.degree,no,unknown,no,cellular,1,999,no
11522,43,unemployed,married,professional.course,no,unknown,unknown,telephone,2,999,no
28095,45,blue-collar,married,basic.9y,unknown,unknown,no,cellular,2,999,no
31105,55,blue-collar,married,basic.9y,no,unknown,no,cellular,1,999,no
24779,50,technician,married,professional.course,no,unknown,no,cellular,1,999,yes
23531,45,admin.,married,unknown,unknown,unknown,unknown,cellular,4,999,no
427,58,management,married,basic.6y,no,unknown,no,telephone,1,999,no
19436,49,housemaid,married,university.degree,no,unknown,no,cellular,2,999,no
39109,46,unknown,single,unknown,unknown,yes,no,cellular,1,6,no
13756,44,blue-collar,married,basic.9y,no,unknown,no,cellular,1,999,no
28281,25,unemployed,single,professional.course,no,unknown,no,cellular,1,999,no
35314,30,admin.,single,university.degree,no,no,no,telephone,3,999,no
340,41,management,married,university.degree,unknown,no,unknown,telephone,2,999,no
19865,29,technician,married,professional.course,no,unknown,no,cellular,1,999,no
41108,32,admin.,single,high.school,no,yes,no,cellular,2,999,no
32883,57,technician,married,high.school,no,unknown,no,cellular,1,999,no
33907,39,blue-collar,married,basic.9y,unknown,unknown,no,cellular,1,999,no
724,34,blue-collar,married,basic.4y,no,unknown,no,telephone,4,999,no
39453,74,retired,married,university.degree,no,unknown,no,cellular,1,999,yes
9413,41,technician,divorced,basic.4y,no,unknown,no,telephone,2,999,no
27479,41,technician,married,professional.course,no,yes,no,cellular,5,5,no
19897,53,blue-collar,married,basic.4y,unknown,yes,no,cellular,1,999,no
19482,48,blue-collar,married,basic.4y,unknown,unknown,no,cellular,1,999,no
10979,31,entrepreneur,divorced,high.school,no,yes,no,telephone,3,999,no
3650,33,blue-collar,single,basic.9y,unknown,unknown,no,telephone,1,999,no
30245,44,blue-collar,married,basic.9y,no,yes,no,telephone,2,999,no
1859,55,unemployed,single,basic.4y,unknown,unknown,unknown,telephone,7,999,no
19344,52,technician,single,professional.course,no,yes,no,cellular,2,999,no
31508,46,services,married,basic.9y,no,unknown,yes,cellular,2,999,no
130,41,technician,married,professional.course,unknown,unknown,no,telephone,1,999,yes
3664,24,services,married,high.school,no,no,unknown,telephone,1,999,no
29478,43,services,married,high.school,no,unknown,no,cellular,3,999,no
33959,24,student,single,university.degree,no,unknown,no,cellular,1,999,no
36768,22,technician,single,university.degree,no,unknown,no,cellular,2,999,no
4790,37,services,married,high.school,unknown,unknown,no,telephone,1,999,no
3195,37,technician,single,university.degree,no,unknown,no,telephone,1,999,no
11510,45,entrepreneur,married,basic.9y,unknown,unknown,no,telephone,1,999,no
15507,46,management,divorced,university.degree,no,unknown,no,cellular,6,999,no
30434,57,entrepreneur,married,basic.9y,no,unknown,unknown,cellular,2,999,no
17170,57,retired,single,basic.4y,no,unknown,no,telephone,4,999,no
25215,47,blue-collar,married,basic.9y,no,unknown,unknown,cellular,3,999,no
13150,43,housemaid,married,basic.4y,no,unknown,no,cellular,1,999,no
21145,32,technician,married,high.school,unknown,yes,no,cellular,4,999,no
1236,41,admin.,married,basic.4y,unknown,unknown,yes,telephone,1,999,no
3404,35,admin.,married,university.degree,no,no,no,telephone,4,999,no
37657,34,admin.,married,university.degree,no,yes,no,cellular,1,999,no
16666,35,admin.,married,professional.course,no,unknown,no,cellular,3,999,no
19654,54,admin.,married,university.degree,no,yes,no,cellular,2,999,no
2503,30,technician,married,university.degree,unknown,no,no,telephone,1,999,no
1654,35,blue-collar,married,basic.6y,no,unknown,unknown,telephone,1,999,no
30941,42,entrepreneur,divorced,professional.course,no,unknown,no,cellular,2,999,no
5023,29,entrepreneur,married,basic.6y,no,unknown,no,telephone,5,999,no
32250,49,blue-collar,married,basic.9y,no,unknown,no,cellular,1,999,no
5243,41,technician,single,professional.course,no,unknown,no,telephone,2,999,no
39053,70,retired,married,basic.4y,no,unknown,no,cellular,2,999,yes
9821,39,admin.,single,high.school,no,unknown,no,telephone,1,999,no
40951,81,retired,divorced,basic.4y,no,unknown,no,cellular,2,3,no
29420,40,blue-collar,married,basic.6y,unknown,unknown,no,cellular,1,999,no
26204,31,services,married,basic.9y,no,yes,no,cellular,2,999,no
22671,57,blue-collar,married,basic.4y,unknown,unknown,no,cellular,6,999,no
16993,50,management,married,university.degree,no,unknown,no,cellular,2,999,no
20862,42,admin.,married,professional.course,unknown,yes,no,cellular,1,999,no
676,43,admin.,married,professional.course,no,no,yes,telephone,2,999,no
20,39,management,single,basic.9y,unknown,no,no,telephone,1,999,no
30948,34,admin.,married,university.degree,no,unknown,unknown,cellular,2,999,no
39285,34,technician,married,professional.course,no,unknown,no,telephone,1,6,no
32730,46,technician,married,university.degree,no,yes,no,cellular,1,999,no
17597,40,management,married,university.degree,unknown,yes,no,cellular,12,999,no
1644,46,admin.,married,university.degree,no,yes,yes,telephone,2,999,no
16278,38,self-employed,single,unknown,no,unknown,yes,cellular,3,999,no
24040,32,admin.,married,university.degree,no,unknown,yes,telephone,1,999,no
19906,40,admin.,single,university.degree,unknown,unknown,no,cellular,2,999,no
2488,48,admin.,divorced,high.school,no,no,no,telephone,2,999,no
15991,45,services,married,high.school,no,unknown,no,telephone,2,999,no
16129,39,technician,married,professional.course,no,unknown,no,cellular,1,999,no
23772,33,unemployed,single,university.degree,no,yes,no,cellular,2,999,no
34991,26,technician,married,professional.course,no,yes,no,cellular,5,999,no
7116,35,technician,single,basic.6y,no,unknown,unknown,telephone,2,999,no
26398,33,self-employed,divorced,university.degree,no,no,no,telephone,3,999,no
12008,60,self-employed,married,professional.course,no,yes,no,telephone,2,999,no
9960,52,services,married,university.degree,no,unknown,yes,telephone,2,999,no
34975,46,services,divorced,basic.4y,no,unknown,no,cellular,7,999,no
10159,59,entrepreneur,divorced,high.school,unknown,yes,no,telephone,2,999,yes
33234,44,management,married,basic.9y,no,no,no,cellular,1,999,no
2479,42,admin.,divorced,university.degree,no,unknown,no,telephone,2,999,no
39945,36,admin.,married,university.degree,no,unknown,yes,cellular,1,4,no
6901,52,retired,married,basic.4y,no,yes,no,telephone,1,999,no
40983,74,retired,divorced,basic.4y,no,yes,no,cellular,2,999,no
30001,75,retired,married,basic.4y,no,unknown,no,cellular,2,999,yes
18699,30,admin.,single,professional.course,no,unknown,yes,cellular,18,999,no
27405,49,self-employed,married,university.degree,unknown,yes,yes,cellular,1,999,no
7895,26,admin.,single,high.school,no,no,yes,telephone,1,999,no
7649,36,blue-collar,married,basic.4y,unknown,unknown,no,telephone,2,999,no
40021,39,blue-collar,married,basic.6y,no,unknown,no,telephone,1,14,no
11274,25,blue-collar,single,basic.9y,no,unknown,no,telephone,1,999,no
38439,56,technician,married,basic.4y,no,unknown,no,cellular,3,3,yes
36231,46,admin.,divorced,university.degree,no,yes,no,cellular,1,999,no
1984,40,blue-collar,married,basic.9y,unknown,unknown,no,telephone,3,999,no
36360,43,admin.,divorced,university.degree,no,unknown,no,cellular,1,999,no
27561,51,technician,married,professional.course,no,unknown,unknown,cellular,2,999,no
40636,39,blue-collar,married,basic.9y,no,unknown,no,cellular,3,999,no
10349,41,technician,single,university.degree,no,unknown,no,telephone,3,999,no
39699,68,retired,married,professional.course,no,unknown,unknown,cellular,7,999,no
25747,34,self-employed,married,university.degree,no,no,unknown,cellular,2,999,no
