Client ID,Age,Occupation,Marital Status,Education Level,Credit Default,Housing Loan,Personal Loan,Contact Method,Campaign Calls,Previous Contact Days,Subscription Status,WasContactedBefore,PreviouslyContacted,Age Group
27871,36,admin.,married,high.school,no,unknown,no,cellular,3,999,yes,0,0,36–45
2113,33,technician,married,basic.9y,no,unknown,no,telephone,1,999,no,0,0,26–35
32212,36,blue-collar,married,basic.4y,unknown,unknown,no,cellular,1,999,no,0,0,36–45
20036,42,technician,married,high.school,no,unknown,no,cellular,3,999,no,0,0,36–45
4391,56,retired,married,high.school,unknown,no,no,telephone,2,999,no,0,0,56–65
35481,27,admin.,divorced,high.school,no,unknown,no,cellular,4,999,no,0,0,26–35
30453,60,admin.,married,university.degree,no,unknown,no,cellular,2,999,yes,0,0,56–65
32055,30,blue-collar,single,high.school,unknown,unknown,no,cellular,1,999,no,0,0,26–35
3480,46,blue-collar,married,basic.6y,unknown,unknown,no,telephone,9,999,no,0,0,46–55
18540,60,retired,married,basic.6y,unknown,unknown,no,cellular,1,999,no,0,0,56–65
7459,30,blue-collar,married,basic.4y,unknown,unknown,no,telephone,4,999,no,0,0,26–35
21865,29,technician,single,high.school,unknown,yes,no,cellular,2,999,no,0,0,26–35
24106,37,housemaid,married,university.degree,no,unknown,no,telephone,1,999,no,0,0,36–45
10439,53,technician,married,professional.course,unknown,unknown,no,telephone,1,999,no,0,0,46–55
34693,52,admin.,married,university.degree,unknown,no,yes,cellular,3,999,no,0,0,46–55
20000,42,self-employed,married,university.degree,no,unknown,no,cellular,4,999,yes,0,0,36–45
2004,33,unemployed,married,professional.course,unknown,unknown,no,telephone,2,999,no,0,0,26–35
27368,36,admin.,married,basic.6y,no,unknown,no,cellular,1,999,no,0,0,36–45
39220,29,blue-collar,single,professional.course,no,unknown,yes,cellular,1,999,yes,0,0,26–35
10243,41,services,married,high.school,unknown,unknown,no,telephone,21,999,no,0,0,36–45
22684,51,services,married,unknown,no,unknown,no,cellular,3,999,no,0,0,46–55
13214,30,blue-collar,married,high.school,unknown,yes,no,cellular,1,999,no,0,0,26–35
9137,39,blue-collar,married,basic.9y,unknown,unknown,no,telephone,3,999,no,0,0,36–45
36426,30,admin.,single,university.degree,no,unknown,unknown,cellular,1,999,no,0,0,26–35
39619,44,technician,married,university.degree,no,unknown,yes,telephone,2,999,no,0,0,36–45
12265,34,admin.,divorced,university.degree,no,unknown,no,telephone,1,999,yes,0,0,26–35
33170,43,services,married,basic.6y,no,unknown,unknown,cellular,2,999,no,0,0,36–45
38672,62,admin.,divorced,university.degree,no,unknown,no,cellular,1,999,no,0,0,56–65
32590,29,admin.,single,high.school,no,yes,no,telephone,1,999,no,0,0,26–35
28814,32,services,single,high.school,no,no,no,cellular,2,999,no,0,0,26–35
30764,39,blue-collar,married,basic.6y,no,unknown,unknown,cellular,1,999,no,0,0,36–45
2249,32,blue-collar,married,basic.9y,no,unknown,no,telephone,2,999,no,0,0,26–35
8741,26,services,married,high.school,no,no,yes,telephone,11,999,no,0,0,26–35
5563,44,blue-collar,married,basic.9y,unknown,unknown,no,telephone,1,999,no,0,0,36–45
34842,21,services,single,high.school,no,unknown,no,cellular,6,999,no,0,0,1–25
15853,41,technician,married,unknown,no,no,no,cellular,1,999,no,0,0,36–45
38861,54,services,married,basic.9y,no,yes,unknown,cellular,3,999,no,0,0,46–55
11877,37,admin.,single,university.degree,no,unknown,no,telephone,11,999,no,0,0,36–45
38744,28,management,married,university.degree,no,unknown,no,cellular,3,999,yes,0,0,26–35
23258,39,admin.,married,university.degree,no,unknown,unknown,cellular,4,999,yes,0,0,36–45
8288,59,entrepreneur,married,unknown,no,unknown,unknown,telephone,2,999,no,0,0,56–65
17342,40,admin.,divorced,high.school,no,unknown,yes,cellular,10,999,no,0,0,36–45
21152,30,admin.,married,university.degree,no,unknown,no,cellular,3,999,no,0,0,26–35
30059,44,admin.,married,university.degree,no,no,no,cellular,1,999,yes,0,0,36–45
25165,47,entrepreneur,divorced,university.degree,no,unknown,no,cellular,2,999,no,0,0,46–55
995,39,services,married,basic.9y,no,no,no,telephone,1,999,no,0,0,36–45
28705,35,admin.,single,high.school,no,unknown,no,cellular,1,999,no,0,0,36–45
4601,40,blue-collar,married,basic.4y,unknown,unknown,no,telephone,7,999,no,0,0,36–45
17455,49,admin.,married,high.school,no,unknown,yes,cellular,1,999,no,0,0,46–55
3818,39,admin.,single,high.school,unknown,yes,no,telephone,16,999,no,0,0,36–45
29129,45,blue-collar,divorced,basic.9y,no,unknown,no,cellular,3,999,no,0,0,46–55
30319,29,technician,single,professional.course,no,no,no,cellular,2,2,no,1,2,26–35
7659,33,admin.,single,high.school,no,yes,no,telephone,3,999,no,0,0,26–35
35176,57,blue-collar,married,basic.9y,no,unknown,no,cellular,2,999,no,0,0,56–65
11093,37,technician,single,high.school,unknown,no,unknown,telephone,5,999,no,0,0,36–45
34527,33,management,single,university.degree,no,unknown,no,telephone,2,999,no,0,0,26–35
33543,30,self-employed,married,professional.course,no,yes,unknown,cellular,5,999,no,0,0,26–35
36755,29,admin.,single,high.school,no,unknown,yes,cellular,2,999,no,0,0,26–35
14992,30,admin.,single,university.degree,no,unknown,no,cellular,2,999,no,0,0,26–35
19773,33,housemaid,married,basic.9y,no,yes,unknown,cellular,1,999,no,0,0,26–35
3311,45,housemaid,divorced,university.degree,no,yes,no,telephone,1,999,no,0,0,46–55
39037,18,student,single,basic.9y,no,yes,no,cellular,1,999,no,0,0,1–25
35538,30,technician,single,university.degree,no,unknown,no,cellular,1,999,no,0,0,26–35
25423,56,management,divorced,university.degree,no,no,no,cellular,2,999,no,0,0,56–65
12376,34,technician,married,high.school,unknown,yes,no,cellular,1,999,no,0,0,26–35
8161,41,management,married,unknown,unknown,no,no,telephone,4,999,no,0,0,36–45
24986,54,entrepreneur,married,professional.course,no,no,no,cellular,1,999,yes,0,0,46–55
20475,36,management,married,university.degree,no,unknown,no,cellular,2,999,no,0,0,36–45
11831,51,services,divorced,unknown,unknown,unknown,no,telephone,3,999,no,0,0,46–55
14740,38,blue-collar,married,basic.4y,unknown,unknown,no,telephone,6,999,no,0,0,36–45
5710,36,admin.,married,university.degree,no,unknown,no,telephone,2,999,no,0,0,36–45
39451,48,admin.,married,university.degree,no,yes,unknown,cellular,2,999,no,0,0,46–55
1242,54,technician,married,basic.9y,no,no,no,telephone,1,999,no,0,0,46–55
27597,31,technician,married,professional.course,no,unknown,unknown,cellular,2,999,no,0,0,26–35
29130,27,unemployed,single,basic.9y,no,unknown,unknown,cellular,1,999,no,0,0,26–35
21571,31,admin.,single,university.degree,no,unknown,no,cellular,2,999,no,0,0,26–35
38451,24,student,single,unknown,no,unknown,no,cellular,1,999,yes,0,0,1–25
2566,46,housemaid,married,basic.4y,no,unknown,no,telephone,3,999,no,0,0,46–55
18883,38,technician,married,professional.course,no,unknown,no,cellular,3,999,no,0,0,36–45
12921,34,blue-collar,married,basic.9y,no,no,yes,cellular,2,999,no,0,0,26–35
5503,41,blue-collar,divorced,basic.4y,unknown,unknown,no,telephone,1,999,no,0,0,36–45
23501,30,technician,single,university.degree,no,no,no,cellular,3,999,no,0,0,26–35
5996,41,blue-collar,divorced,basic.9y,unknown,no,no,telephone,1,999,no,0,0,36–45
9183,30,services,divorced,high.school,no,yes,no,telephone,2,999,no,0,0,26–35
27411,56,services,single,high.school,no,unknown,no,cellular,6,999,no,0,0,56–65
40569,70,retired,divorced,professional.course,no,unknown,no,telephone,4,999,no,0,0,66+
1200,44,technician,divorced,unknown,no,unknown,no,telephone,1,999,no,0,0,36–45
12945,48,technician,divorced,professional.course,no,yes,no,cellular,4,999,no,0,0,46–55
39425,54,admin.,married,high.school,no,yes,no,cellular,2,999,yes,0,0,46–55
9438,54,admin.,married,unknown,unknown,no,no,telephone,16,999,no,0,0,46–55
38423,54,unemployed,married,basic.9y,no,unknown,no,cellular,1,999,yes,0,0,46–55
37675,38,technician,married,university.degree,no,yes,no,cellular,5,999,no,0,0,36–45
1693,39,blue-collar,divorced,basic.9y,no,unknown,no,telephone,3,999,no,0,0,36–45
28599,58,retired,divorced,university.degree,no,yes,no,cellular,1,999,yes,0,0,56–65
1710,29,blue-collar,single,basic.9y,no,no,no,telephone,2,999,no,0,0,26–35
14452,35,admin.,married,basic.9y,no,unknown,no,cellular,3,999,no,0,0,36–45
24789,40,management,married,university.degree,no,unknown,no,cellular,2,999,yes,0,0,36–45
23010,36,housemaid,married,basic.4y,no,unknown,unknown,cellular,14,999,no,0,0,36–45
20248,30,technician,married,university.degree,no,unknown,no,cellular,2,999,no,0,0,26–35
28606,33,admin.,single,university.degree,no,yes,yes,telephone,1,999,no,0,0,26–35
18266,35,self-employed,married,university.degree,no,unknown,no,telephone,3,999,no,0,0,36–45
35792,33,technician,single,professional.course,no,unknown,no,cellular,2,999,no,0,0,26–35
4436,49,admin.,married,university.degree,unknown,unknown,no,telephone,1,999,no,0,0,46–55
31062,46,blue-collar,married,basic.9y,no,unknown,no,cellular,1,999,no,0,0,46–55
14824,44,blue-collar,married,basic.4y,no,unknown,no,cellular,1,999,no,0,0,36–45
27687,39,technician,married,professional.course,no,yes,no,telephone,1,999,no,0,0,36–45
27608,29,admin.,single,university.degree,no,yes,no,cellular,2,999,no,0,0,26–35
17993,48,entrepreneur,married,basic.9y,no,unknown,unknown,cellular,7,999,no,0,0,46–55
38077,27,admin.,married,university.degree,no,yes,no,cellular,2,6,yes,1,6,26–35
35413,42,self-employed,married,professional.course,unknown,no,no,cellular,3,999,no,0,0,36–45
23319,49,admin.,married,basic.9y,no,no,yes,cellular,1,999,no,0,0,46–55
9014,30,blue-collar,married,basic.9y,no,unknown,unknown,telephone,29,999,no,0,0,26–35
19400,32,admin.,single,university.degree,unknown,yes,no,cellular,3,999,no,0,0,26–35
15659,35,blue-collar,married,basic.4y,unknown,unknown,yes,cellular,4,999,no,0,0,36–45
3152,44,blue-collar,single,basic.4y,no,unknown,no,telephone,1,999,no,0,0,36–45
2989,39,services,married,high.school,no,yes,yes,telephone,2,999,no,0,0,36–45
20975,45,blue-collar,married,basic.6y,unknown,unknown,no,cellular,3,999,no,0,0,46–55
2690,35,unemployed,married,university.degree,no,unknown,no,telephone,9,999,no,0,0,36–45
25562,31,technician,married,university.degree,no,no,unknown,cellular,1,999,no,0,0,26–35
35150,27,blue-collar,married,unknown,unknown,unknown,no,cellular,4,999,no,0,0,26–35
34668,32,technician,single,professional.course,no,no,no,cellular,2,999,yes,0,0,26–35
24933,30,admin.,divorced,university.degree,no,unknown,yes,cellular,1,999,no,0,0,26–35
115,37,management,married,university.degree,no,unknown,no,telephone,2,999,no,0,0,36–45
9530,39,self-employed,married,university.degree,no,no,yes,telephone,1,999,no,0,0,36–45
18865,42,technician,divorced,professional.course,no,unknown,no,cellular,1,999,no,0,0,36–45
13893,28,blue-collar,single,basic.4y,unknown,unknown,no,telephone,2,999,no,0,0,26–35
7024,52,admin.,married,basic.6y,no,unknown,no,telephone,1,999,no,0,0,46–55
40126,31,unemployed,single,university.degree,no,yes,no,cellular,1,6,yes,1,6,26–35
11607,40,entrepreneur,single,high.school,no,unknown,no,telephone,4,999,no,0,0,36–45
33695,28,technician,married,basic.9y,no,unknown,no,cellular,1,999,no,0,0,26–35
35493,45,blue-collar,single,high.school,unknown,yes,unknown,cellular,6,999,no,0,0,46–55
18019,39,admin.,married,high.school,no,yes,no,telephone,1,999,no,0,0,36–45
36454,36,admin.,married,university.degree,unknown,unknown,yes,cellular,1,3,no,1,3,36–45
37761,39,admin.,married,university.degree,no,unknown,yes,cellular,2,14,yes,1,14,36–45
31074,40,services,single,high.school,no,unknown,no,cellular,1,999,no,0,0,36–45
9357,35,admin.,single,basic.4y,unknown,unknown,unknown,telephone,2,999,no,0,0,36–45
22896,32,admin.,single,university.degree,no,unknown,no,cellular,3,999,no,0,0,26–35
15099,58,blue-collar,divorced,basic.4y,no,unknown,no,cellular,1,999,no,0,0,56–65
600,34,services,married,high.school,no,unknown,unknown,telephone,1,999,no,0,0,26–35
40106,59,retired,divorced,basic.4y,no,unknown,yes,cellular,1,6,yes,1,6,56–65
36855,56,admin.,married,university.degree,no,yes,no,cellular,1,999,no,0,0,56–65
20056,44,admin.,divorced,university.degree,no,yes,no,cellular,1,999,no,0,0,36–45
41004,37,management,married,university.degree,no,yes,no,cellular,3,5,yes,1,5,36–45
553,42,entrepreneur,married,basic.6y,no,unknown,no,telephone,2,999,no,0,0,36–45
36478,59,retired,married,professional.course,no,unknown,no,cellular,1,999,no,0,0,56–65
5235,43,admin.,married,professional.course,no,unknown,no,telephone,2,999,no,0,0,36–45
24228,29,self-employed,single,university.degree,no,unknown,yes,telephone,1,999,no,0,0,26–35
21670,43,unemployed,married,professional.course,no,no,no,telephone,12,999,no,0,0,36–45
13265,31,housemaid,married,basic.9y,no,unknown,no,cellular,1,999,no,0,0,26–35
30187,39,technician,married,basic.9y,no,yes,unknown,cellular,1,999,yes,0,0,36–45
11194,33,services,married,university.degree,no,unknown,no,telephone,1,999,no,0,0,26–35
15096,30,entrepreneur,single,university.degree,no,yes,no,cellular,12,999,no,0,0,26–35
27040,30,blue-collar,married,basic.9y,no,yes,no,cellular,2,999,no,0,0,26–35
37121,48,management,married,university.degree,no,yes,no,cellular,1,999,no,0,0,46–55
12532,42,admin.,married,university.degree,no,unknown,no,cellular,1,999,no,0,0,36–45
9889,45,blue-collar,married,basic.6y,unknown,unknown,no,telephone,1,999,no,0,0,46–55
6145,37,technician,single,university.degree,no,unknown,yes,telephone,1,999,no,0,0,36–45
839,43,technician,married,professional.course,no,unknown,no,telephone,4,999,no,0,0,36–45
16534,31,services,divorced,high.school,no,unknown,no,telephone,2,999,no,0,0,26–35
5244,37,blue-collar,single,unknown,no,unknown,no,telephone,5,999,no,0,0,36–45
13433,36,services,single,high.school,no,no,no,cellular,17,999,no,0,0,36–45
416,51,blue-collar,married,basic.4y,unknown,unknown,yes,telephone,2,999,no,0,0,46–55
34926,44,blue-collar,married,high.school,no,unknown,no,cellular,1,999,no,0,0,36–45
10419,31,blue-collar,single,high.school,no,yes,no,telephone,2,999,yes,0,0,26–35
37471,30,services,single,high.school,no,unknown,no,cellular,2,999,yes,0,0,26–35
6487,36,blue-collar,single,high.school,no,unknown,no,telephone,1,999,no,0,0,36–45
2163,38,blue-collar,single,basic.9y,unknown,unknown,no,telephone,3,999,no,0,0,36–45
8612,25,admin.,married,university.degree,no,yes,no,telephone,8,999,no,0,0,26–35
26557,36,admin.,married,high.school,no,unknown,no,cellular,3,999,no,0,0,36–45
24304,46,technician,married,professional.course,no,unknown,unknown,cellular,1,999,no,0,0,46–55
8432,36,blue-collar,married,basic.9y,no,unknown,yes,telephone,18,999,no,0,0,36–45
7656,29,housemaid,married,high.school,no,no,no,telephone,12,999,no,0,0,26–35
10616,35,blue-collar,married,basic.9y,no,unknown,no,telephone,1,999,no,0,0,36–45
22071,49,admin.,married,university.degree,no,unknown,no,cellular,3,999,no,0,0,46–55
29968,37,blue-collar,married,high.school,no,no,no,cellular,3,999,yes,0,0,36–45
39642,50,admin.,married,high.school,no,unknown,unknown,cellular,1,999,no,0,0,46–55
21899,43,management,married,university.degree,no,yes,no,cellular,1,999,no,0,0,36–45
20300,29,technician,married,high.school,no,unknown,unknown,telephone,5,999,no,0,0,26–35
6511,43,entrepreneur,divorced,high.school,no,yes,unknown,telephone,1,999,no,0,0,36–45
38289,74,retired,married,unknown,no,yes,yes,cellular,1,999,yes,0,0,66+
31537,44,blue-collar,married,basic.6y,no,unknown,no,cellular,4,999,no,0,0,36–45
4573,34,blue-collar,married,basic.9y,no,unknown,no,telephone,2,999,no,0,0,26–35
11161,55,admin.,married,high.school,no,yes,no,telephone,1,999,no,0,0,56–65
5178,45,admin.,married,university.degree,no,no,unknown,telephone,2,999,no,0,0,46–55
10467,51,admin.,married,high.school,no,unknown,no,telephone,12,999,no,0,0,46–55
9978,41,blue-collar,married,basic.9y,no,unknown,no,telephone,6,999,no,0,0,36–45
1964,38,technician,single,professional.course,no,yes,no,telephone,3,999,no,0,0,36–45
34342,54,blue-collar,married,basic.9y,no,unknown,yes,cellular,1,999,no,0,0,46–55
5447,41,technician,married,professional.course,no,no,yes,telephone,2,999,no,0,0,36–45
17470,45,admin.,divorced,basic.6y,no,no,yes,telephone,1,999,no,0,0,46–55
6675,52,services,married,unknown,unknown,no,no,telephone,1,999,no,0,0,46–55
11460,34,management,married,university.degree,no,unknown,no,telephone,1,999,no,0,0,26–35
19785,30,admin.,single,university.degree,no,unknown,no,cellular,3,999,no,0,0,26–35
4272,43,admin.,married,university.degree,no,yes,no,telephone,1,999,no,0,0,36–45
17039,49,technician,married,professional.course,unknown,unknown,no,cellular,6,999,no,0,0,46–55
39925,30,admin.,single,university.degree,no,unknown,no,telephone,1,999,no,0,0,26–35
1703,40,blue-collar,divorced,basic.9y,no,unknown,no,telephone,1,999,no,0,0,36–45
29789,32,technician,single,professional.course,no,unknown,yes,cellular,1,999,no,0,0,26–35
18230,37,technician,married,professional.course,no,unknown,no,telephone,4,999,no,0,0,36–45
15400,31,services,divorced,high.school,unknown,unknown,no,cellular,1,999,no,0,0,26–35
37459,27,admin.,single,high.school,no,unknown,yes,cellular,2,999,no,0,0,26–35
8704,36,blue-collar,married,basic.9y,no,no,no,telephone,2,999,no,0,0,36–45
31713,35,technician,single,professional.course,no,unknown,unknown,cellular,1,999,no,0,0,36–45
9455,30,admin.,married,university.degree,no,unknown,no,telephone,1,999,no,0,0,26–35
28765,40,management,married,basic.6y,no,yes,no,cellular,1,999,no,0,0,36–45
17695,35,admin.,single,unknown,no,unknown,unknown,cellular,4,999,no,0,0,36–45
