Client ID,Age,Occupation,Marital Status,Education Level,Credit Default,Housing Loan,Personal Loan,Contact Method,Campaign Calls,Previous Contact Days,Subscription Status
26126,31 years,entrepreneur,married,university.degree,no,,,telephone,2,999,no
13230,37 years,technician,single,professional.course,unknown,,no,Cell,1,999,no
7225,53 years,services,married,high.school,unknown,,no,telephone,2,999,no
34365,32 years,self-employed,single,professional.course,unknown,,no,Cell,3,999,yes
23359,54 years,technician,married,professional.course,no,,no,Cell,10,999,no
19002,47 years,entrepreneur,married,university.degree,no,yes,no,Cell,2,999,yes
13721,26 years,self-employed,single,professional.course,no,,no,cellular,1,999,no
7209,56 years,technician,married,professional.course,unknown,yes,no,Telephone,3,999,no
2350,34 years,admin.,married,university.degree,no,no,,Telephone,1,999,no
6881,40 years,admin.,married,basic.9y,no,,yes,telephone,2,999,no
25748,49 years,management,divorced,university.degree,no,,yes,cellular,5,999,no
25682,35 years,admin.,married,basic.9y,no,yes,yes,Cell,1,999,no
17469,150 years,admin.,married,high.school,unknown,yes,no,cellular,-1,999,no
4611,34 years,services,married,high.school,unknown,,yes,Telephone,9,999,no
25050,41 years,admin.,single,high.school,no,,no,cellular,3,999,no
34996,30 years,services,single,high.school,no,,no,Cell,1,999,no
11506,150 years,services,married,high.school,no,,no,Telephone,1,999,no
19958,41 years,technician,divorced,university.degree,no,,no,cellular,1,999,no
23145,33 years,admin.,divorced,university.degree,no,,no,cellular,1,999,no
13244,37 years,blue-collar,single,basic.4y,no,yes,yes,Cell,1,999,no
40690,29 years,admin.,single,university.degree,no,,no,Cell,4,6,no
18070,58 years,entrepreneur,married,university.degree,no,no,no,cellular,1,999,no
3785,35 years,admin.,married,university.degree,no,,no,telephone,4,999,no
28304,28 years,admin.,married,university.degree,no,,no,Cell,1,999,no
392,50 years,management,married,high.school,unknown,,no,telephone,1,999,no
33546,150 years,management,married,university.degree,no,,no,telephone,2,999,no
2767,38 years,services,married,high.school,no,no,no,Telephone,2,999,no
13191,26 years,services,single,high.school,no,,unknown,Cell,1,999,no
13221,31 years,technician,divorced,professional.course,no,,no,Cell,1,999,no
25204,44 years,blue-collar,married,professional.course,unknown,no,no,Cell,2,999,no
8923,44 years,admin.,married,university.degree,unknown,,no,Telephone,2,999,no
26541,43 years,entrepreneur,married,high.school,unknown,,yes,Cell,2,999,no
13552,35 years,admin.,single,university.degree,unknown,,no,Cell,1,999,yes
2910,30 years,services,married,high.school,unknown,,no,telephone,1,999,no
40699,29 years,technician,single,professional.course,no,yes,no,Cell,-7,3,no
7429,41 years,admin.,married,high.school,no,,no,Telephone,1,999,no
32534,29 years,services,divorced,high.school,no,,no,cellular,1,999,no
11609,46 years,admin.,married,high.school,no,,,telephone,4,999,no
16916,45 years,admin.,divorced,high.school,no,,no,cellular,5,999,no
21097,150 years,admin.,single,university.degree,no,,no,Cell,3,999,no
23464,43 years,admin.,married,university.degree,no,,no,Cell,3,999,no
22532,38 years,technician,single,university.degree,no,,no,cellular,1,999,no
11513,45 years,management,married,basic.9y,no,,no,Telephone,4,999,no
23795,48 years,blue-collar,married,basic.6y,no,no,no,Cell,4,999,no
9981,49 years,admin.,divorced,university.degree,no,,no,Telephone,2,999,no
6486,33 years,services,married,basic.9y,unknown,yes,no,Telephone,2,999,no
31139,31 years,blue-collar,single,high.school,no,,no,Cell,1,999,no
17735,45 years,self-employed,divorced,university.degree,no,no,no,cellular,4,999,no
16311,46 years,blue-collar,married,basic.4y,unknown,,no,cellular,4,999,no
31575,38 years,management,married,high.school,no,,no,Telephone,1,999,no
6122,51 years,retired,married,university.degree,no,,yes,telephone,-5,999,no
14579,37 years,technician,married,professional.course,unknown,,yes,Cell,1,999,no
28566,41 years,services,married,high.school,no,,yes,Cell,1,999,no
14602,32 years,technician,single,professional.course,no,no,yes,Cell,1,999,no
34279,30 years,technician,married,basic.6y,no,,no,Cell,1,999,no
8677,48 years,admin.,divorced,professional.course,no,yes,no,telephone,1,999,no
23848,55 years,unknown,married,unknown,unknown,,no,Cell,1,999,no
37875,40 years,technician,married,high.school,no,,no,Cell,1,999,no
36244,29 years,admin.,single,university.degree,no,,no,cellular,1,999,no
26085,150 years,entrepreneur,married,unknown,no,,no,Cell,-2,999,no
39588,37 years,housemaid,married,university.degree,no,,no,cellular,1,999,no
28367,150 years,admin.,married,high.school,no,no,no,Cell,2,999,no
37248,51 years,housemaid,married,unknown,no,yes,no,Cell,1,999,no
19107,31 years,technician,single,professional.course,no,,no,cellular,1,999,no
1880,30 years,housemaid,married,high.school,unknown,yes,no,telephone,2,999,no
2615,42 years,blue-collar,married,basic.9y,unknown,,no,telephone,3,999,no
29915,51 years,blue-collar,married,basic.9y,no,yes,no,cellular,4,999,no
2298,40 years,blue-collar,married,basic.6y,unknown,yes,,Telephone,1,999,no
32588,150 years,blue-collar,married,basic.4y,unknown,unknown,unknown,cellular,2,999,no
34509,41 years,blue-collar,married,basic.4y,no,,yes,Cell,2,999,no
2152,33 years,blue-collar,married,basic.9y,unknown,,no,telephone,2,999,no
9864,45 years,technician,single,professional.course,no,,no,Telephone,1,999,no
4559,56 years,admin.,married,basic.9y,no,,no,Telephone,6,999,no
26408,32 years,admin.,married,high.school,no,,no,cellular,2,999,no
2207,39 years,blue-collar,married,basic.9y,no,no,no,Telephone,5,999,no
10002,30 years,services,married,high.school,no,yes,no,telephone,-5,999,no
8310,36 years,services,married,high.school,unknown,,no,telephone,2,999,no
18919,46 years,blue-collar,married,high.school,no,,no,Cell,1,999,no
36007,31 years,admin.,married,university.degree,no,yes,no,cellular,1,999,yes
39035,57 years,admin.,single,high.school,no,,no,cellular,1,6,no
3551,150 years,admin.,married,university.degree,no,no,no,telephone,3,999,no
28884,35 years,blue-collar,single,basic.9y,unknown,,no,Telephone,3,999,no
5124,27 years,blue-collar,single,basic.9y,no,,no,Telephone,1,999,no
18605,53 years,blue-collar,married,basic.4y,unknown,no,yes,Cell,2,999,no
16046,33 years,services,single,high.school,no,,no,Cell,1,999,yes
37063,43 years,admin.,divorced,university.degree,no,,no,Cell,1,999,no
22363,36 years,admin.,single,university.degree,no,,no,cellular,1,999,no
41085,18 years,student,single,unknown,no,yes,,Cell,-2,999,no
35615,46 years,technician,divorced,professional.course,no,yes,no,Cell,1,999,yes
8848,31 years,blue-collar,married,basic.9y,no,,no,telephone,1,999,no
28053,39 years,technician,married,professional.course,no,,no,cellular,2,999,no
39628,38 years,entrepreneur,married,professional.course,no,,no,cellular,5,3,no
28794,32 years,admin.,single,university.degree,no,,no,Cell,2,999,no
16707,60 years,self-employed,married,university.degree,no,yes,no,cellular,4,999,yes
39214,49 years,blue-collar,married,basic.9y,unknown,,no,cellular,1,3,yes
34091,34 years,services,married,high.school,no,,no,cellular,2,999,no
21896,32 years,admin.,divorced,university.degree,no,,no,Cell,2,999,no
16991,49 years,management,married,high.school,no,no,,Telephone,2,999,no
9850,49 years,self-employed,married,professional.course,no,no,yes,Telephone,1,999,no
4375,52 years,management,married,university.degree,unknown,,no,Telephone,1,999,no
14203,35 years,blue-collar,single,basic.9y,no,no,no,cellular,3,999,no
38658,37 years,entrepreneur,divorced,high.school,no,,yes,cellular,2,999,no
13499,39 years,blue-collar,married,basic.9y,no,yes,no,Cell,1,999,no
38341,26 years,admin.,single,university.degree,no,no,,cellular,1,999,yes
32053,30 years,blue-collar,married,basic.4y,no,no,no,Cell,1,999,no
35194,60 years,admin.,divorced,high.school,unknown,yes,no,cellular,1,999,no
27055,48 years,management,married,university.degree,no,,yes,Cell,-1,999,yes
17958,46 years,admin.,married,university.degree,no,no,no,Cell,3,999,no
10035,36 years,blue-collar,married,basic.6y,no,yes,no,telephone,2,999,yes
30869,37 years,management,single,university.degree,no,yes,no,cellular,1,999,no
25896,46 years,blue-collar,married,basic.9y,no,,no,Cell,1,999,no
14771,48 years,blue-collar,married,basic.6y,no,yes,no,Cell,1,999,no
16758,47 years,technician,divorced,high.school,no,no,no,cellular,24,999,no
10691,41 years,services,married,high.school,no,,no,Telephone,3,999,no
12087,40 years,blue-collar,married,basic.9y,unknown,,no,Telephone,5,999,no
40596,32 years,services,single,university.degree,no,,,cellular,1,6,yes
18163,150 years,admin.,married,university.degree,unknown,,no,cellular,1,999,no
25555,38 years,management,married,university.degree,no,yes,no,cellular,1,999,no
11870,25 years,blue-collar,married,basic.9y,unknown,,no,telephone,7,999,no
19433,30 years,self-employed,single,university.degree,no,,yes,cellular,3,999,no
13831,56 years,blue-collar,married,basic.4y,unknown,yes,yes,Cell,1,999,no
18460,27 years,admin.,single,university.degree,no,no,yes,cellular,1,999,no
30631,44 years,self-employed,married,high.school,no,no,yes,cellular,-4,999,no
34241,48 years,services,single,basic.4y,unknown,yes,no,Cell,7,999,no
39600,48 years,admin.,single,university.degree,no,yes,no,cellular,4,999,no
20079,37 years,housemaid,married,university.degree,unknown,,yes,Cell,2,999,no
37605,80 years,retired,married,high.school,no,no,,Telephone,-1,999,yes
31757,32 years,admin.,married,university.degree,no,,no,Cell,3,999,no
3534,51 years,blue-collar,married,high.school,no,,yes,Telephone,1,999,no
3838,36 years,technician,married,basic.9y,no,,no,telephone,3,999,no
27484,32 years,admin.,divorced,university.degree,no,yes,no,cellular,3,999,no
21889,47 years,technician,married,professional.course,no,yes,no,cellular,2,999,no
3614,32 years,blue-collar,married,basic.9y,no,,no,Telephone,1,999,no
116,150 years,blue-collar,married,high.school,no,,no,telephone,1,999,no
37247,28 years,admin.,single,university.degree,no,,no,cellular,1,999,no
37534,31 years,technician,married,university.degree,no,no,no,Cell,1,999,no
7796,26 years,services,single,basic.9y,no,yes,,Telephone,3,999,no
40890,61 years,retired,married,basic.4y,no,no,no,telephone,-1,999,yes
9316,56 years,technician,married,professional.course,unknown,no,,Telephone,4,999,no
4032,50 years,unemployed,married,basic.4y,unknown,yes,no,Telephone,1,999,no
55,55 years,blue-collar,married,basic.4y,unknown,,no,telephone,2,999,no
13442,31 years,admin.,married,university.degree,no,,no,Telephone,4,999,no
40946,54 years,admin.,married,high.school,no,,no,Cell,2,6,yes
17939,150 years,services,married,basic.6y,unknown,yes,no,Cell,6,999,no
36600,30 years,admin.,single,university.degree,no,,no,cellular,1,999,no
30369,49 years,management,married,university.degree,no,,no,Cell,1,999,yes
10189,33 years,entrepreneur,married,university.degree,no,,yes,Telephone,-2,999,no
34140,42 years,technician,single,professional.course,no,yes,no,cellular,2,999,no
39188,38 years,technician,single,high.school,no,,no,Cell,3,17,no
25859,34 years,unknown,divorced,basic.4y,no,no,no,cellular,1,999,no
16473,46 years,services,married,high.school,no,yes,yes,telephone,1,999,no
16586,47 years,technician,married,professional.course,no,,no,Cell,2,999,no
14932,44 years,admin.,divorced,university.degree,no,,no,Cell,6,999,no
34015,26 years,admin.,single,high.school,no,,no,Cell,1,999,no
11941,46 years,management,married,basic.9y,no,no,,telephone,4,999,no
3071,53 years,retired,divorced,professional.course,unknown,,yes,telephone,3,999,no
23780,34 years,technician,divorced,professional.course,no,,no,cellular,1,999,no
33258,29 years,blue-collar,married,basic.6y,no,,no,Cell,1,999,no
30551,44 years,self-employed,single,professional.course,no,,no,cellular,-4,999,yes
9162,35 years,blue-collar,married,basic.4y,no,no,no,Telephone,1,999,no
31442,30 years,services,single,high.school,unknown,,no,Cell,3,999,no
7173,49 years,admin.,single,unknown,unknown,yes,no,telephone,2,999,no
33145,33 years,blue-collar,married,basic.4y,no,,no,Cell,4,999,no
24721,37 years,entrepreneur,married,university.degree,unknown,,no,Telephone,1,999,no
8875,40 years,unemployed,divorced,high.school,no,no,yes,telephone,1,999,no
11005,41 years,services,married,basic.9y,no,yes,,Telephone,-2,999,no
24099,43 years,services,married,basic.6y,no,,no,telephone,1,999,no
14153,27 years,blue-collar,single,basic.9y,no,yes,no,Cell,3,999,no
25696,56 years,retired,single,university.degree,no,,no,Cell,1,999,no
2198,33 years,admin.,married,high.school,no,yes,yes,Telephone,4,999,no
37939,61 years,retired,married,basic.9y,no,yes,yes,Cell,-2,999,no
11249,53 years,technician,married,university.degree,no,no,no,telephone,7,999,no
1798,32 years,admin.,single,university.degree,no,,,telephone,1,999,no
10367,29 years,technician,single,university.degree,no,,no,telephone,1,999,no
30560,150 years,admin.,single,university.degree,no,no,no,Cell,3,999,no
11291,45 years,blue-collar,married,basic.9y,unknown,,no,telephone,16,999,no
14119,56 years,unknown,single,basic.9y,no,no,yes,cellular,8,999,no
28913,54 years,blue-collar,married,unknown,unknown,,no,Cell,2,999,no
946,44 years,admin.,married,university.degree,unknown,,,Telephone,1,999,no
8973,38 years,admin.,married,university.degree,no,,no,telephone,1,999,no
14603,34 years,management,divorced,university.degree,no,,,cellular,6,999,yes
10938,150 years,blue-collar,single,basic.4y,no,,no,telephone,1,999,no
36987,29 years,technician,single,university.degree,no,,no,Cell,6,999,yes
3353,33 years,services,married,high.school,unknown,,no,Telephone,3,999,no
38784,78 years,retired,divorced,basic.4y,no,,no,Cell,1,3,no
9873,52 years,technician,married,high.school,no,,no,telephone,-1,999,no
34320,34 years,admin.,married,high.school,no,,no,Cell,1,999,no
17942,30 years,blue-collar,married,basic.9y,no,yes,no,Cell,7,999,no
30622,44 years,self-employed,single,professional.course,no,yes,no,Cell,5,999,yes
14056,36 years,admin.,married,university.degree,unknown,no,no,Cell,2,999,no
9203,28 years,admin.,married,high.school,no,no,yes,telephone,-2,999,no
11567,150 years,management,married,basic.6y,no,no,,Telephone,4,999,no
2699,53 years,blue-collar,married,basic.9y,no,,no,Telephone,1,999,no
32505,35 years,blue-collar,married,basic.6y,unknown,,no,cellular,2,999,no
14396,44 years,blue-collar,married,basic.4y,unknown,no,no,Cell,6,999,no
25923,41 years,admin.,married,university.degree,no,,no,Cell,1,999,no
13821,31 years,technician,married,professional.course,no,no,no,Cell,1,999,yes
13846,30 years,blue-collar,single,basic.6y,no,,no,cellular,1,999,no
5294,32 years,blue-collar,married,basic.4y,unknown,,,Telephone,1,999,no
29529,37 years,blue-collar,married,high.school,no,yes,no,Cell,5,999,no
19259,32 years,technician,single,professional.course,no,yes,no,cellular,2,999,no
7735,38 years,technician,married,professional.course,no,yes,,telephone,4,999,no
10852,54 years,housemaid,married,basic.4y,unknown,no,no,telephone,5,999,no
20358,52 years,housemaid,married,basic.6y,no,yes,no,Cell,1,999,no
26193,49 years,admin.,divorced,professional.course,no,,no,cellular,5,999,no
24888,37 years,technician,married,professional.course,no,,,cellular,2,999,no
24631,57 years,blue-collar,divorced,basic.9y,no,no,no,Cell,2,999,no
22088,30 years,technician,single,professional.course,unknown,yes,no,cellular,9,999,no
31376,29 years,technician,single,professional.course,no,no,yes,Cell,2,999,no
20985,30 years,admin.,divorced,university.degree,no,yes,no,cellular,2,999,no
26034,31 years,technician,single,high.school,no,,,Cell,4,999,no
34132,27 years,blue-collar,married,high.school,no,,unknown,Cell,2,999,no
7126,43 years,admin.,married,basic.9y,no,,no,telephone,1,999,no
31768,37 years,admin.,married,high.school,no,no,,cellular,1,999,no
11306,36 years,technician,single,professional.course,no,no,,Telephone,1,999,no
22275,52 years,technician,married,professional.course,no,no,no,Cell,1,999,no
29629,56 years,self-employed,married,university.degree,no,,no,Cell,1,999,no
17883,150 years,admin.,divorced,high.school,no,,yes,cellular,9,999,no
